ABUEB,ACTIVITY_PROFIL,AGREL,BLIND,BOIND,BOLRE,BOPNR,BSTAE,EIKTO,EKGRP,EKORG,ERDAT,ERNAM,EXPVZ,INCO1,INCO2,KALSK,KZABS,KZAUT,KZRET,LEBRE,LFABC,LFRHY,LIBES,LIFNR,LIPRE,LISER,LOEVM,MANDT,MEGRU,MEPRF,MINBW,MRPPP,NRGEW,OIA_SPLTIV,OIHANTYP,OIHVGROUP,OIMATCYC,PAPRF,PLIFZ,PRFRE,RDPRF,SKRIT,SPERM,STAGING_TIME,TELF1,TRANSPORT_CHAIN,UMSAE,VENDOR_RMA_REQ,VENSL,VERKF,VSBED,WAERS,WEBRE,XERSR,XERSY,XNBWY,ZOLLA,ZTERM
REL1,ACT1,X,X,"","",B001,5582,5571857834,258,9HNE,20240223,amanda18,1,FOB,Johnsontown,01,X,X,"","",C,825,X,1000008784,01,"","",100,GRP1,2,3155.37,153,X,"",01,GR01,6,P001,14,X,R001,A,X,2,344.332.7460,TRCHN001,"","",2.0,Ashley Reid,01,INR,"","",X,"",472605,0002
REL1,ACT1,X,X,"","",B001,4727,4868378233,216,UHTC,20240921,jermaine14,1,EXW,Port Michael,02,"",X,X,"",C,280,X,1000008954,02,X,X,100,GRP1,1,4207.79,883,X,X,01,GR01,6,P001,27,X,R001,B,"",7,774-329-2908x7644,TRCHN001,"",X,3.3,Robert Cook,01,EUR,"",X,X,"",502475,0003
REL1,ACT1,X,"","",X,B001,1998,5331815420,345,1CQG,20250130,julie38,1,FOB,East Tammyside,02,X,X,X,X,A,843,X,1000009011,02,X,"",100,GRP1,1,307.22,121,X,"",01,GR01,4,P001,26,"",R001,B,X,7,+1-831-757-3786x57607,TRCHN001,X,X,1.8,Zachary Walton,01,EUR,X,X,"",X,104880,0003
REL1,ACT1,"","","","",B001,3559,6573257649,244,9AAW,20240225,william84,1,FOB,Larryburgh,02,"","","","",B,263,X,1000009140,01,"",X,100,GRP1,1,4804.07,102,X,X,01,GR01,2,P001,2,"",R001,A,"",3,(418)722-2961x0601,TRCHN001,X,X,1.3,Michele Finley,01,USD,X,"",X,X,497793,0003
REL1,ACT1,"",X,X,"",B001,3846,5257757093,663,F5RX,20240702,samanthachavez,1,EXW,East Cameron,01,X,X,X,"",B,672,"",1000009160,01,"","",100,GRP1,2,9359.47,805,"","",01,GR01,1,P001,27,X,R001,A,X,7,216.822.3611x475,TRCHN001,"",X,2.1,Travis Pittman,01,USD,"","","","",269195,0002
REL1,ACT1,"","","","",B001,6171,4069941211,534,1Q8P,20250417,maryholden,1,FOB,Kellyton,01,X,X,"",X,A,535,X,1000009403,02,X,X,100,GRP1,2,4790.31,862,X,X,01,GR01,7,P001,20,X,R001,A,"",9,658-572-3531x3889,TRCHN001,"","",2.7,Brett Casey,01,INR,"","",X,X,222734,0002
REL1,ACT1,"",X,"","",B001,4580,5260864391,269,PEQW,20240314,moniqueedwards,2,FOB,Andrewtown,01,"","","","",B,652,X,1000009574,01,"","",100,GRP1,1,9947.45,793,X,"",01,GR01,7,P001,6,X,R001,A,"",6,(444)351-5822x80443,TRCHN001,"","",4.3,Calvin Anderson,01,EUR,X,X,X,X,511572,0002
REL1,ACT1,"",X,"",X,B001,6778,1506238839,313,5X48,20240801,hflores,1,FOB,Lake Traciville,02,X,X,X,"",C,289,"",1000009757,01,X,"",100,GRP1,2,4294.32,351,X,"",01,GR01,4,P001,2,"",R001,B,X,3,(502)641-7003,TRCHN001,X,"",1.7,Michael Dunn,01,EUR,X,X,"","",102886,0003
REL1,ACT1,X,"",X,X,B001,7892,4463056279,699,WQX1,20250109,jenniferwilliams,1,EXW,Rodriguezside,02,X,X,"","",A,993,"",1000008508,02,X,"",100,GRP1,2,4581.02,438,"",X,01,GR01,8,P001,10,"",R001,A,"",6,(441)974-1720x3333,TRCHN001,"","",2.5,Ray Williams,01,INR,"","",X,"",544027,0001
REL1,ACT1,X,"",X,X,B001,2107,7155202183,611,6GSK,20240524,foneill,2,EXW,Snowmouth,02,"",X,"",X,C,621,"",1000006547,02,"","",100,GRP1,2,1004.0,738,X,"",01,GR01,1,P001,18,X,R001,A,"",10,+1-827-308-6610,TRCHN001,"","",4.7,Brandon Morris,01,EUR,"","","","",402352,0002
REL1,ACT1,X,"",X,"",B001,4933,6158790739,296,GQYM,20240610,fjohnson,2,CIF,Huntstad,02,X,X,X,X,A,161,"",1000006751,01,"","",100,GRP1,1,9842.66,244,"",X,01,GR01,6,P001,11,X,R001,B,X,5,562-829-6866x970,TRCHN001,X,"",2.5,Brenda Richardson,01,INR,X,"",X,X,108608,0003
REL1,ACT1,"",X,X,"",B001,8996,1266940710,975,M3MU,20240330,ksaunders,1,EXW,Jasonborough,01,X,X,"","",A,878,"",1000006951,01,"","",100,GRP1,2,9233.25,327,"","",01,GR01,1,P001,8,X,R001,A,"",9,001-604-953-0080,TRCHN001,"",X,1.2,Kaitlyn Shaw,01,EUR,"",X,"",X,222447,0001
REL1,ACT1,"",X,"",X,B001,9959,5519550103,639,OG99,20250630,treynolds,1,FOB,Watsonview,02,"",X,"","",C,140,X,1000006959,01,"",X,100,GRP1,2,9549.36,158,"","",01,GR01,8,P001,5,"",R001,A,X,4,712.272.9754x1956,TRCHN001,"",X,1.6,Crystal Hamilton,01,EUR,X,X,"",X,334891,0001
REL1,ACT1,"","","",X,B001,1445,1891602219,276,473O,20250201,weaverjanice,1,CIF,Normanton,01,X,X,"","",A,278,"",1000007022,02,X,"",100,GRP1,2,276.43,630,X,X,01,GR01,4,P001,15,X,R001,B,"",9,(855)582-2574x2138,TRCHN001,X,"",1.3,Brittany Barker,01,EUR,X,X,"",X,787513,0002
REL1,ACT1,"","",X,"",B001,2215,6987223429,290,EAS0,20240718,stevenhudson,2,CIF,North Jacqueline,02,X,X,X,"",C,524,X,1000007086,02,X,X,100,GRP1,2,312.26,245,X,X,01,GR01,2,P001,10,"",R001,B,X,1,001-707-722-5819,TRCHN001,X,X,1.1,Kristin Perry,01,USD,X,"","","",209142,0002
REL1,ACT1,"","",X,"",B001,1431,9472338976,804,SW22,20251207,uhernandez,1,CIF,West Lauraside,01,"","","","",A,199,"",1000007088,02,X,"",100,GRP1,1,3575.59,469,X,"",01,GR01,3,P001,21,X,R001,B,"",4,8133876723,TRCHN001,"","",1.2,Rhonda Gardner,01,EUR,X,X,X,"",369483,0002
REL1,ACT1,X,"","",X,B001,1649,5945904961,745,X4SN,20251211,kyleryan,1,FOB,Michaelton,02,X,"",X,X,C,885,"",1000007251,02,"",X,100,GRP1,1,2924.01,959,X,"",01,GR01,8,P001,7,X,R001,A,"",5,+1-918-486-5798,TRCHN001,X,X,4.9,Melissa Phillips,01,EUR,"",X,"","",939220,0002
REL1,ACT1,"",X,"","",B001,1758,7024350163,261,YDSH,20250827,mike88,1,FOB,Clarkfort,02,X,"",X,"",B,831,"",1000007383,01,X,"",100,GRP1,1,9400.69,137,X,"",01,GR01,4,P001,19,"",R001,B,"",7,(309)242-4417,TRCHN001,X,"",4.2,Victoria Bush,01,USD,"",X,X,"",104689,0003
REL1,ACT1,"",X,X,X,B001,5621,7090442885,340,BG9S,20250331,rogersjoseph,2,EXW,New Elizabethchester,01,X,"",X,X,A,462,X,1000007536,01,X,X,100,GRP1,2,1394.58,792,X,"",01,GR01,7,P001,27,X,R001,B,"",8,+1-883-617-6653x84268,TRCHN001,X,X,1.3,Timothy Howard,01,EUR,"",X,"",X,138594,0001
REL1,ACT1,X,X,X,X,B001,7870,5442378984,429,TYX2,20240615,scott00,1,FOB,Brownburgh,01,"",X,X,X,C,197,"",1000007801,01,X,X,100,GRP1,1,187.05,877,"","",01,GR01,2,P001,5,X,R001,A,"",10,580.762.8713x1875,TRCHN001,X,"",2.5,Jermaine Morris,01,INR,X,"",X,X,578568,0001
REL1,ACT1,"",X,X,X,B001,1043,9190654065,236,PB01,20251102,aryan,1,EXW,Farrellside,01,"",X,X,X,B,192,"",1000007915,02,"","",100,GRP1,2,1201.27,141,X,"",01,GR01,4,P001,3,X,R001,B,X,7,433.408.9117x0141,TRCHN001,X,"",4.0,Shannon Moore,01,USD,"",X,"","",435279,0002
REL1,ACT1,X,"","",X,B001,3828,4499363420,762,NDXJ,20240929,rachel03,1,CIF,Michaelberg,01,X,X,X,"",C,805,"",1000008034,01,X,"",100,GRP1,1,7554.07,412,"",X,01,GR01,2,P001,3,"",R001,A,X,6,617-579-8646,TRCHN001,X,"",3.6,Brian James,01,EUR,X,"",X,X,418907,0002
REL1,ACT1,X,"",X,"",B001,1248,7108306931,289,9HF1,20250628,castillochristina,1,FOB,West Williammouth,01,X,X,X,"",B,321,"",1000008097,01,"","",100,GRP1,1,4740.26,756,"","",01,GR01,5,P001,2,"",R001,A,X,1,5425677178,TRCHN001,"","",2.6,Catherine Davis,01,INR,"","","",X,813541,0003
REL1,ACT1,X,X,"","",B001,7317,2018253431,601,MQ48,20250330,flyons,2,FOB,Liborough,02,"","","","",C,580,X,1000008283,02,X,X,100,GRP1,2,3456.07,743,"",X,01,GR01,8,P001,13,X,R001,B,"",8,539-359-4881,TRCHN001,X,X,3.9,Laura Robinson,01,EUR,"",X,"","",974634,0001
REL1,ACT1,X,"","","",B001,4105,1249826834,593,2BH1,20241024,teresa89,2,FOB,West Carolineview,02,X,X,X,"",B,209,X,1000008389,01,X,X,100,GRP1,1,7579.06,540,"","",01,GR01,5,P001,12,"",R001,B,X,9,+1-496-283-7274x44276,TRCHN001,"",X,2.4,Emily Santos,01,INR,"",X,"",X,335896,0003
REL1,ACT1,X,"",X,"",B001,5578,5486452053,452,OFKC,20240928,tylerpeters,1,EXW,Howeshire,02,"",X,"","",C,520,X,1000008465,01,"",X,100,GRP1,2,2095.16,496,X,"",01,GR01,2,P001,5,"",R001,B,X,4,+1-628-223-8084x316,TRCHN001,"",X,3.0,Scott Chandler,01,USD,"",X,X,"",408602,0002
REL1,ACT1,X,X,X,X,B001,6815,8546179492,606,5DTA,20241007,hhardy,1,CIF,Port Jerry,01,X,X,X,X,B,810,X,1000008586,02,"",X,100,GRP1,1,4852.3,293,X,X,01,GR01,8,P001,21,"",R001,A,"",4,(771)865-2815x697,TRCHN001,X,X,3.9,Paul Soto,01,EUR,"","","",X,186658,0001
REL1,ACT1,"","","",X,B001,6825,6186400587,447,VIF8,20250121,christopher11,2,EXW,Weissmouth,01,"",X,"","",B,708,"",1000008605,02,"","",100,GRP1,2,3075.46,148,"",X,01,GR01,2,P001,23,X,R001,A,"",8,001-343-235-2211x8587,TRCHN001,"","",4.4,Victoria Lopez,01,EUR,X,"",X,"",431100,0001
REL1,ACT1,"",X,"","",B001,2906,1605974379,119,LZHV,20250926,joshua16,1,EXW,Josephfurt,01,"","",X,X,A,784,X,1000009124,01,"","",100,GRP1,2,3094.47,950,"","",01,GR01,6,P001,19,"",R001,A,X,7,+1-347-708-6275,TRCHN001,"","",1.4,Carlos Ramirez,01,USD,X,"","","",300613,0002
REL1,ACT1,X,X,X,"",B001,2120,7694527355,835,9VVN,20240529,kennedydavid,1,EXW,Fritzside,01,X,X,X,"",A,718,X,1000009195,02,"",X,100,GRP1,2,4016.8,611,"","",01,GR01,3,P001,30,"",R001,A,"",1,4324398000,TRCHN001,"",X,1.9,Eric Baker,01,EUR,X,"","",X,946506,0001
REL1,ACT1,"",X,X,"",B001,1046,5479264000,949,QY89,20260119,daniellebean,1,CIF,North Anthony,02,X,"","",X,C,113,X,1000009242,02,"","",100,GRP1,2,7193.97,230,"","",01,GR01,3,P001,27,X,R001,B,X,6,348.771.9497x89663,TRCHN001,X,X,2.5,Kimberly Mcdowell,01,USD,"",X,X,X,244061,0003
REL1,ACT1,X,X,X,X,B001,7173,7056234827,637,S5DU,20240529,aliciawatkins,2,CIF,Nelsonbury,01,"",X,X,X,B,921,X,1000009386,02,"",X,100,GRP1,1,3680.58,369,X,"",01,GR01,8,P001,13,"",R001,B,"",10,8753820738,TRCHN001,"","",4.7,Cassidy Morgan,01,USD,"",X,"","",902450,0001
REL1,ACT1,"",X,X,X,B001,5723,7178798455,426,M968,20250711,sweeneysherry,1,CIF,Lake Gregory,01,"","",X,X,C,135,"",1000009953,01,X,X,100,GRP1,1,5335.99,948,"","",01,GR01,4,P001,16,X,R001,A,"",10,811.998.6748x258,TRCHN001,X,"",1.4,Angela Pratt,01,USD,"",X,X,"",960462,0002
REL1,ACT1,"",X,"","",B001,9914,8030764231,685,EKGV,20251122,staylor,2,FOB,Elizabethland,01,"","",X,X,C,493,X,1000009999,01,X,"",100,GRP1,2,2180.15,500,"","",01,GR01,7,P001,12,"",R001,B,X,2,(633)739-6409x3639,TRCHN001,X,"",4.2,Joseph Meyer,01,EUR,"",X,X,X,787116,0001
REL1,ACT1,X,"","","",B001,6682,9980981776,496,0100,20241123,carly83,1,EXW,North Kyle,02,X,"",X,X,A,975,"",1000006975,01,X,"",100,GRP1,1,1937.09,957,"","",01,GR01,3,P001,1,X,R001,B,X,6,(811)778-5099x2172,TRCHN001,"","",3.1,Sean Camacho,01,EUR,"","","",X,177599,0002
REL1,ACT1,X,"","","",B001,1806,6028688107,456,NQEG,20250925,prodriguez,1,EXW,North Adamfort,02,"","",X,X,A,490,"",1000007970,02,X,"",100,GRP1,2,2314.57,549,"","",01,GR01,6,P001,20,X,R001,A,"",9,422-640-9345x9340,TRCHN001,"","",2.1,Sheila Herman,01,USD,X,"",X,"",671532,0003
REL1,ACT1,"","","","",B001,4888,4483422744,382,JJA2,20240403,copelandandrew,1,CIF,Julieville,01,"","",X,X,A,110,X,1000008188,01,"","",100,GRP1,2,332.57,657,"",X,01,GR01,9,P001,7,X,R001,A,X,5,001-794-731-8385x80637,TRCHN001,"",X,3.4,Kimberly Bautista,01,INR,"","",X,"",924927,0001
REL1,ACT1,"","","","",B001,8787,8467413651,639,0BAN,20240729,xmeza,1,CIF,Williamfurt,01,X,"",X,"",B,449,X,1000008413,02,X,"",100,GRP1,1,8410.14,898,X,X,01,GR01,8,P001,9,X,R001,B,"",8,378.765.3943x11398,TRCHN001,"","",3.1,Nathaniel Bradford,01,USD,X,X,X,X,598168,0001
REL1,ACT1,"","",X,X,B001,7021,2816269141,573,2NBZ,20241201,linda84,1,CIF,Anthonyview,02,X,X,X,X,B,686,"",1000009141,02,X,"",100,GRP1,2,4895.74,577,"",X,01,GR01,1,P001,16,X,R001,A,"",10,001-458-312-8696x00282,TRCHN001,X,X,4.6,Jeffrey Perkins,01,USD,X,"",X,X,500477,0001
REL1,ACT1,X,"",X,X,B001,4399,7841425618,527,CQ7G,20241213,coreywalker,1,EXW,Baldwintown,01,"",X,"",X,B,251,"",1000009301,01,X,"",100,GRP1,2,4033.15,895,"",X,01,GR01,1,P001,26,"",R001,A,X,4,926-478-5986x95766,TRCHN001,"",X,1.2,Amber Mejia,01,EUR,X,"",X,X,364257,0001
REL1,ACT1,"",X,X,X,B001,9514,6960555336,132,VROC,20250130,grayjessica,2,EXW,Rogersborough,02,X,X,"","",B,131,X,1000009478,01,"",X,100,GRP1,1,232.71,134,X,X,01,GR01,5,P001,17,X,R001,A,"",1,666-583-0510x485,TRCHN001,X,X,3.6,Carlos Thomas,01,EUR,X,"","",X,980233,0001
REL1,ACT1,X,X,"","",B001,7531,4181424892,816,QLL8,20240306,misty34,1,CIF,Lake Jenniferton,01,X,"","",X,B,681,X,1000009541,02,"",X,100,GRP1,1,1623.51,190,"","",01,GR01,4,P001,4,"",R001,B,X,4,(470)755-9225,TRCHN001,X,"",1.1,Rebecca Mcconnell,01,EUR,"","",X,"",382459,0001
REL1,ACT1,"","",X,X,B001,9695,9709151043,769,JCAX,20241113,andersondanielle,1,FOB,Lake Holly,01,X,"","",X,C,848,"",1000009658,01,"",X,100,GRP1,2,4287.03,925,"","",01,GR01,2,P001,23,"",R001,B,X,1,001-841-640-5521x9375,TRCHN001,"","",2.0,Michael Hall,01,INR,X,X,X,X,453566,0003
REL1,ACT1,X,X,"",X,B001,7007,5892006912,191,09LZ,20240725,gonzalezstephen,2,FOB,New Stephanie,02,X,"","","",C,203,"",1000009710,01,"",X,100,GRP1,2,7057.06,483,X,"",01,GR01,6,P001,10,X,R001,A,"",7,(701)408-5626x9575,TRCHN001,X,X,2.1,Jennifer Smith,01,EUR,"",X,"","",844784,0003
REL1,ACT1,X,X,"","",B001,1943,9655056697,903,6JJT,20241012,lyoung,2,EXW,Bakerville,01,"","","",X,C,699,X,1000009770,02,X,X,100,GRP1,1,1305.27,892,"",X,01,GR01,7,P001,8,"",R001,A,X,7,906.712.7746,TRCHN001,X,"",4.4,Rick Barber,01,USD,X,X,X,X,610892,0002
REL1,ACT1,"",X,X,"",B001,5565,3055792466,798,ZHH3,20250513,hernandezrobert,1,EXW,Dawnshire,02,"",X,"",X,C,544,"",1000009779,02,"","",100,GRP1,2,912.12,172,X,"",01,GR01,3,P001,15,"",R001,B,X,3,769-596-6646,TRCHN001,X,"",4.4,Anthony Anderson,01,USD,"","","",X,885387,0001
REL1,ACT1,X,X,"",X,B001,1150,4419359929,229,806W,20250802,asteele,2,EXW,Kevinfurt,01,X,"","","",C,737,"",1000009915,01,"",X,100,GRP1,1,4711.27,740,X,X,01,GR01,1,P001,25,X,R001,B,"",3,842.567.4716x025,TRCHN001,X,"",1.3,Thomas Pearson,01,INR,"","",X,X,454793,0003
REL1,ACT1,X,X,"","",B001,2772,6580308663,199,Q01Y,20241015,wingram,2,FOB,West Victoria,01,"",X,"","",C,721,"",1000006666,01,X,"",100,GRP1,1,6437.04,812,"","",01,GR01,5,P001,16,"",R001,A,"",9,428.916.2340x582,TRCHN001,"","",3.6,Dustin Edwards,01,USD,X,X,"","",816060,0001
REL1,ACT1,"",X,"","",B001,3707,9303066105,341,DWJA,20240802,nicoleparks,1,EXW,Valdezhaven,01,"","","","",A,455,X,1000006794,01,X,"",100,GRP1,1,7898.51,631,X,"",01,GR01,7,P001,3,X,R001,B,"",4,360-622-9326,TRCHN001,"","",4.5,Veronica Blake,01,INR,X,X,X,"",519073,0003
REL1,ACT1,X,"",X,X,B001,5573,6657220582,833,S1SP,20251025,fpatrick,1,FOB,Port Mariaton,02,X,"",X,X,A,856,"",1000007017,01,"",X,100,GRP1,1,1992.67,231,X,"",01,GR01,1,P001,26,X,R001,B,"",1,(641)684-3726,TRCHN001,"",X,3.5,Amy Gonzales,01,INR,"",X,X,"",449732,0003
REL1,ACT1,X,X,"","",B001,8620,5667331412,251,2KOD,20250116,bartlettjulian,1,FOB,Bryanland,02,X,X,X,X,B,586,"",1000007029,02,"",X,100,GRP1,2,8300.79,309,X,"",01,GR01,6,P001,9,X,R001,A,"",8,+1-991-399-9838x7121,TRCHN001,X,"",3.0,Kathleen Mcfarland,01,EUR,"","","","",126561,0001
REL1,ACT1,X,X,X,X,B001,8520,1993391761,333,I9OW,20251020,jay18,1,EXW,New Rachel,02,"","","",X,C,300,"",1000007215,02,"",X,100,GRP1,1,6778.54,202,"","",01,GR01,1,P001,6,X,R001,A,"",10,567.245.8522x6092,TRCHN001,X,X,4.4,Christopher Smith,01,EUR,"",X,"",X,546414,0002
REL1,ACT1,X,X,"",X,B001,5027,2205274939,358,7DSO,20250321,cordovamichael,1,EXW,Greenport,01,"",X,X,"",B,802,"",1000007538,01,"",X,100,GRP1,2,6206.78,339,X,"",01,GR01,3,P001,14,X,R001,B,X,9,278-919-7114x773,TRCHN001,"","",3.3,Joe Smith,01,EUR,X,X,"","",977468,0001
REL1,ACT1,X,"",X,X,B001,1413,5256884436,971,D4W1,20250911,davidnguyen,2,CIF,Zamoraside,01,X,"",X,X,C,632,"",1000007716,02,X,X,100,GRP1,2,1512.28,206,"",X,01,GR01,9,P001,24,"",R001,A,X,9,2068420432,TRCHN001,X,X,4.7,Ashley Perry,01,EUR,"","","",X,757520,0003
REL1,ACT1,"","","",X,B001,4290,3806626716,261,6SZO,20251105,danielle16,2,FOB,Jessicaville,02,X,"","",X,B,680,"",1000007784,01,"","",100,GRP1,2,6867.68,593,"",X,01,GR01,1,P001,2,"",R001,B,"",6,2245283573,TRCHN001,X,X,2.2,Kevin Hammond,01,INR,X,X,"",X,728327,0001
REL1,ACT1,X,"","","",B001,4314,6746926977,726,2FNC,20251210,larrynelson,1,CIF,New Jessica,02,"",X,X,X,C,493,X,1000007795,01,X,X,100,GRP1,2,5465.08,944,"",X,01,GR01,8,P001,15,"",R001,B,X,9,(439)249-2687,TRCHN001,X,X,1.8,Nicholas Baker,01,EUR,"","",X,"",219743,0002
REL1,ACT1,"","","",X,B001,4573,2451593410,625,GOM6,20241129,gainescorey,2,EXW,West Daniel,02,"","","","",A,624,X,1000007989,01,"","",100,GRP1,1,2192.45,392,X,"",01,GR01,8,P001,16,"",R001,A,X,2,(366)296-6891,TRCHN001,X,X,4.6,Tommy Miller,01,EUR,"","","","",453484,0001
REL1,ACT1,X,X,"","",B001,3215,5508499709,408,71VX,20250528,hicksalec,1,CIF,New Deborahside,01,"",X,"",X,A,218,"",1000008043,01,X,"",100,GRP1,1,119.9,651,X,"",01,GR01,5,P001,8,X,R001,A,X,6,001-609-262-5239x68508,TRCHN001,X,X,2.7,Zachary Gould,01,INR,X,X,"",X,362632,0001
REL1,ACT1,X,"","","",B001,3640,1759361199,159,PKHE,20260204,jacobrose,2,EXW,Port Davidview,02,"",X,X,X,C,133,X,1000008215,02,X,X,100,GRP1,1,2213.36,217,X,X,01,GR01,7,P001,30,"",R001,A,"",10,285.851.9012,TRCHN001,"",X,1.4,Patricia Harrell,01,EUR,"","","","",660904,0001
REL1,ACT1,"","",X,"",B001,2472,8787811226,867,A1QO,20240726,xmccann,1,EXW,South Nicole,02,X,"","","",A,367,"",1000008531,02,X,"",100,GRP1,1,3669.12,799,X,X,01,GR01,2,P001,25,"",R001,A,X,6,5344471204,TRCHN001,"","",4.7,Donald Bowers,01,USD,"","",X,"",607431,0002
REL1,ACT1,"",X,X,"",B001,4671,3223076997,789,20XK,20250108,juan63,2,CIF,Guerraview,01,X,X,X,"",A,388,"",1000008584,01,"","",100,GRP1,2,8689.5,380,X,X,01,GR01,6,P001,22,X,R001,B,X,9,901-997-8063,TRCHN001,X,X,2.7,Jeremy Cook,01,EUR,"","",X,"",800281,0001
REL1,ACT1,X,"",X,X,B001,4014,3330643441,127,E4EY,20240531,megan58,1,EXW,Jennifertown,02,"","","",X,B,959,X,1000008592,02,X,"",100,GRP1,1,6521.28,171,"","",01,GR01,7,P001,7,X,R001,A,X,9,702-798-1222x0464,TRCHN001,X,"",3.0,Tina Wilson,01,USD,X,"",X,"",561390,0002
REL1,ACT1,"",X,X,X,B001,6535,1111391653,981,I10K,20250408,paulacook,2,EXW,East Erik,02,X,"",X,X,B,283,X,1000008651,02,"","",100,GRP1,2,9800.89,133,"","",01,GR01,8,P001,13,X,R001,B,X,7,001-825-273-5701x37567,TRCHN001,X,"",2.8,Jeffrey Shah,01,INR,X,"","",X,835930,0003
REL1,ACT1,"","",X,X,B001,9861,6861796080,810,93H5,20240619,georgemartin,1,CIF,Stricklandmouth,01,"","",X,X,B,571,X,1000009144,01,X,"",100,GRP1,1,4322.81,888,"","",01,GR01,6,P001,3,X,R001,B,X,2,5667819183,TRCHN001,"","",3.0,Jonathan Villegas,01,INR,"","",X,X,597226,0002
REL1,ACT1,"",X,X,"",B001,3375,3421644949,500,3ZKW,20260108,cwilliams,2,CIF,Butlerburgh,02,X,"",X,X,B,570,"",1000009759,02,X,X,100,GRP1,2,9649.66,211,"",X,01,GR01,1,P001,13,"",R001,A,X,3,(862)756-5531,TRCHN001,X,"",3.3,Tyler Robinson,01,EUR,X,"","","",554893,0003
REL1,ACT1,"",X,X,X,B001,5250,3747932488,136,01LC,20250503,mary37,2,FOB,Hernandezberg,02,X,X,X,X,B,184,X,1000009839,02,X,X,100,GRP1,2,9855.36,551,"",X,01,GR01,6,P001,10,X,R001,B,X,3,001-387-242-0282x002,TRCHN001,"",X,4.4,Marie Mclean,01,USD,X,X,X,"",772235,0002
REL1,ACT1,X,"",X,"",B001,8816,6843652295,113,E2DW,20250723,madisonmaldonado,2,FOB,Port Crystalberg,01,X,X,"","",A,638,"",1000006576,01,"","",100,GRP1,2,7626.45,861,X,"",01,GR01,7,P001,3,"",R001,B,X,8,(952)363-4890x33957,TRCHN001,"",X,1.6,Michael Flores,01,INR,"",X,"",X,651372,0001
REL1,ACT1,X,"","",X,B001,7131,9703092946,216,0GCH,20250128,nixonsarah,1,CIF,Jamesburgh,01,"",X,"",X,C,837,"",1000006626,01,X,"",100,GRP1,2,9768.75,508,"","",01,GR01,6,P001,14,"",R001,A,X,10,001-901-771-6460x401,TRCHN001,"","",1.0,Paul Hamilton,01,INR,X,"",X,"",473508,0001
REL1,ACT1,X,X,"","",B001,2019,7649076464,397,0GUB,20240212,colonricky,1,EXW,New Daniel,01,X,"",X,X,A,133,"",1000006945,02,X,X,100,GRP1,2,2926.55,478,"",X,01,GR01,8,P001,17,X,R001,B,"",3,5343303295,TRCHN001,X,"",3.3,Brittany Valencia,01,EUR,"",X,X,X,343585,0001
REL1,ACT1,X,X,"",X,B001,2172,9491328504,429,82KB,20250523,jennifer33,2,EXW,Michellefort,02,X,X,X,X,B,577,"",1000006970,02,"","",100,GRP1,2,8482.1,786,X,X,01,GR01,8,P001,13,X,R001,B,X,4,001-690-568-4358x57173,TRCHN001,"","",2.7,Christopher Fry,01,INR,"",X,"",X,307622,0003
REL1,ACT1,"","",X,"",B001,5225,1126030786,855,UC3T,20240705,paulmendez,1,EXW,Colonville,01,X,"","","",B,296,X,1000007038,02,"",X,100,GRP1,1,1258.67,120,X,X,01,GR01,6,P001,28,X,R001,A,X,9,001-544-981-7797x0490,TRCHN001,X,X,4.1,Audrey Cruz,01,USD,"",X,"",X,626777,0001
REL1,ACT1,X,X,"",X,B001,3017,7532092658,355,7I9R,20251215,zlin,2,CIF,Lake Jessica,02,X,X,"","",C,230,X,1000007113,01,X,"",100,GRP1,1,9113.31,864,"",X,01,GR01,4,P001,23,X,R001,A,"",4,288.954.1271x67083,TRCHN001,"",X,3.0,Marcus Martinez,01,EUR,X,X,"",X,720205,0001
REL1,ACT1,"","",X,"",B001,9688,9558199317,631,8WBG,20250723,waltersamuel,2,FOB,Port Michaelbury,02,"","","",X,C,279,"",1000007191,01,"",X,100,GRP1,2,4874.44,677,X,"",01,GR01,1,P001,2,"",R001,B,"",10,001-756-742-2042,TRCHN001,X,"",1.9,Diana Shannon,01,INR,X,X,"","",800811,0003
REL1,ACT1,"",X,X,"",B001,5101,9207651038,775,39YL,20251119,kimberly09,1,CIF,Bellmouth,02,"",X,"","",B,239,X,1000007377,02,X,X,100,GRP1,2,9888.8,776,"","",01,GR01,1,P001,18,"",R001,A,"",3,209-583-6227x98143,TRCHN001,X,"",3.8,Charlene Martinez,01,EUR,"","","","",239694,0001
REL1,ACT1,"",X,"","",B001,2270,2838233235,876,8BZ9,20250910,millerwilliam,2,FOB,New Christina,01,"",X,X,X,A,375,X,1000007497,01,"",X,100,GRP1,1,2721.52,889,X,X,01,GR01,5,P001,17,"",R001,A,X,2,549-304-4615x44736,TRCHN001,"","",1.0,Mark Freeman,01,EUR,X,X,X,"",645877,0003
REL1,ACT1,"","","",X,B001,9995,4745128788,494,GP60,20250428,janetjoseph,2,CIF,Gardnerhaven,01,X,"",X,"",B,361,"",1000007829,01,"","",100,GRP1,2,935.46,385,"",X,01,GR01,2,P001,3,X,R001,B,X,7,320-873-7391x163,TRCHN001,X,"",1.7,Sylvia Strong,01,INR,"",X,X,"",121698,0001
