Customer ID,Market,Product ID,Material,Market Segment,Market Segment Owner,Remaining Shelf Life,Lead Time Days,Customs Status
SG,SG,MAT_100673,MAT_100673,Direct Distribution,Patrick Townsend,36,28,Exempt
CH,CH,MAT_100891,MAT_100891,Direct Distribution,James Bennett,29,45,Cleared
EMEA_REG,EMEA_REG,MAT_100421,MAT_100421,Direct Distribution,Robert Washington,26,26,Exempt
US,US,MAT_100543,MAT_100543,Direct Distribution,Alexis Carpenter,10,32,Pending
SG,SG,MAT_100632,MAT_100632,Affiliate,Nicole Johnson,36,5,Cleared
BR,BR,MAT_100267,MAT_100267,Partner,Aaron White,14,43,Cleared
FR,FR,MAT_100652,MAT_100652,Affiliate,Michael Castaneda,21,41,Cleared
CN,CN,MAT_100723,MAT_100723,Incyte,Kristin Hunter,24,4,Pending
AU,AU,MAT_100836,MAT_100836,Incyte,Natasha Smith,35,38,Cleared
GB,GB,MAT_100001,MAT_100001,Direct Distribution,Andrew Clarke,27,38,Exempt
IN,IN,MAT_100560,MAT_100560,Partner,Rickey Hale,30,4,Cleared
SG,SG,MAT_100145,MAT_100145,Affiliate,Gerald Nguyen,13,26,Cleared
BR,BR,MAT_100643,MAT_100643,Partner,Alyssa Adkins,24,40,Exempt
CH,CH,MAT_100074,MAT_100074,Incyte,Duane Boyd,35,4,Cleared
SG,SG,MAT_100821,MAT_100821,Affiliate,Michael Wang,30,35,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100916,MAT_100916,Partner,Toni Williams,9,9,Exempt
IT,IT,MAT_100111,MAT_100111,Affiliate,Calvin Dunn,10,35,Cleared
IN,IN,MAT_100226,MAT_100226,Direct Distribution,David Caldwell,35,19,Cleared
FR,FR,MAT_100476,MAT_100476,Partner,Robin Wright MD,19,33,Pending
CN,CN,MAT_100582,MAT_100582,Incyte,Valerie Baker,16,4,Exempt
ES,ES,MAT_100670,MAT_100670,Incyte,Molly Sanders,17,25,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100300,MAT_100300,Direct Distribution,Terry Nicholson,27,13,Cleared
NL,NL,MAT_100641,MAT_100641,Affiliate,Maria Skinner,28,12,Exempt
AU,AU,MAT_100018,MAT_100018,Partner,Dr. David Lopez,11,14,Exempt
IT,IT,MAT_100391,MAT_100391,Affiliate,William Martinez,6,9,Exempt
US,US,MAT_100285,MAT_100285,Partner,Benjamin James,11,2,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100851,MAT_100851,Direct Distribution,Edward Sanchez,8,45,Cleared
US,US,MAT_100399,MAT_100399,Partner,Tracy Miller,17,25,Cleared
CN,CN,MAT_100058,MAT_100058,Direct Distribution,Corey Bennett,7,15,Cleared
AMER_REG,AMER_REG,MAT_100996,MAT_100996,Incyte,Anthony Morgan,29,25,Exempt
AU,AU,MAT_100915,MAT_100915,Incyte,Susan Schmidt,25,5,Pending
ES,ES,MAT_100435,MAT_100435,Affiliate,Mr. Matthew Hardy Jr.,35,34,Pending
BR,BR,MAT_100064,MAT_100064,Incyte,Kimberly Potter,16,19,Pending
US,US,MAT_100671,MAT_100671,Partner,Andrew Irwin,17,18,Pending
CH,CH,MAT_100156,MAT_100156,Direct Distribution,Mary Rodriguez,8,37,Exempt
JP,JP,MAT_100260,MAT_100260,Incyte,Dr. Elizabeth George,9,21,Cleared
IN,IN,MAT_100957,MAT_100957,Incyte,Jesse Patel,36,12,Pending
ES,ES,MAT_100918,MAT_100918,Direct Distribution,Emily Washington,33,23,Pending
SG,SG,MAT_100002,MAT_100002,Affiliate,Alexis Smith,23,9,Pending
AU,AU,MAT_100026,MAT_100026,Incyte,Taylor Peterson,17,12,Pending
IT,IT,MAT_100848,MAT_100848,Direct Distribution,Jeffrey Kelly,9,32,Exempt
CN,CN,MAT_100209,MAT_100209,Direct Distribution,Alex Rojas,33,28,Exempt
IN,IN,MAT_100452,MAT_100452,Partner,Marc Jenkins,18,16,Pending
AMER_REG,AMER_REG,MAT_100110,MAT_100110,Direct Distribution,Mr. William Foster,23,29,Exempt
ES,ES,MAT_100207,MAT_100207,Incyte,Stephen Lee,36,20,Pending
CA,CA,MAT_100006,MAT_100006,Direct Distribution,Stacey Wu,32,44,Cleared
US,US,MAT_100843,MAT_100843,Incyte,Sheila Velazquez,34,7,Exempt
CA,CA,MAT_100473,MAT_100473,Affiliate,Kimberly Rhodes,8,17,Cleared
FR,FR,MAT_100222,MAT_100222,Partner,Paula Adams,36,5,Pending
BR,BR,MAT_100012,MAT_100012,Partner,Elizabeth Mason,23,33,Pending
JP,JP,MAT_100881,MAT_100881,Partner,Thomas Rice,15,20,Pending
CH,CH,MAT_100311,MAT_100311,Direct Distribution,Jessica Li,22,22,Exempt
IN,IN,MAT_100667,MAT_100667,Incyte,Adrienne Elliott,11,29,Cleared
SG,SG,MAT_100135,MAT_100135,Direct Distribution,Jason Beard,29,16,Pending
DE,DE,MAT_100881,MAT_100881,Partner,Tracey Martinez,21,33,Exempt
NL,NL,MAT_100475,MAT_100475,Direct Distribution,Janet Brown,19,42,Cleared
CN,CN,MAT_100131,MAT_100131,Incyte,Dawn Gonzales,27,12,Exempt
LATAM_REG,LATAM_REG,MAT_100069,MAT_100069,Direct Distribution,Robert Davis,18,6,Cleared
SG,SG,MAT_100544,MAT_100544,Partner,Ashley Gonzalez,30,23,Exempt
AU,AU,MAT_100798,MAT_100798,Incyte,Charles Berg,31,15,Exempt
NL,NL,MAT_100110,MAT_100110,Partner,Eric Leon,9,44,Cleared
CN,CN,MAT_100487,MAT_100487,Direct Distribution,Cassandra Sullivan,24,17,Cleared
BR,BR,MAT_100360,MAT_100360,Partner,Adrian Myers,9,14,Cleared
SG,SG,MAT_100945,MAT_100945,Incyte,Sarah Martin,34,9,Pending
JP,JP,MAT_100489,MAT_100489,Partner,Pamela Davidson,21,30,Pending
IT,IT,MAT_100761,MAT_100761,Incyte,Dawn Andrews,22,10,Pending
GB,GB,MAT_100002,MAT_100002,Direct Distribution,Christine Smith MD,34,31,Cleared
ES,ES,MAT_100005,MAT_100005,Incyte,Lawrence Nielsen,29,38,Cleared
CN,CN,MAT_100517,MAT_100517,Partner,Richard Jackson,35,32,Pending
SG,SG,MAT_100801,MAT_100801,Affiliate,David Anderson,20,2,Exempt
APAC_REG,APAC_REG,MAT_100266,MAT_100266,Incyte,Caroline Bradford,8,4,Pending
LATAM_REG,LATAM_REG,MAT_100670,MAT_100670,Incyte,Katelyn Case,7,8,Pending
AU,AU,MAT_100493,MAT_100493,Partner,Stanley Murray,17,17,Cleared
AMER_REG,AMER_REG,MAT_100229,MAT_100229,Affiliate,Frank Jimenez,26,24,Pending
GB,GB,MAT_100043,MAT_100043,Direct Distribution,Brianna Mendoza,12,4,Exempt
AU,AU,MAT_100549,MAT_100549,Incyte,Carlos Garcia,22,41,Cleared
IT,IT,MAT_100318,MAT_100318,Affiliate,Michael Travis,34,32,Cleared
SG,SG,MAT_100643,MAT_100643,Direct Distribution,Amanda Evans,27,23,Pending
APAC_REG,APAC_REG,MAT_100054,MAT_100054,Partner,Stacy Diaz,29,35,Pending
ES,ES,MAT_100734,MAT_100734,Incyte,Mary Williams,11,9,Pending
IN,IN,MAT_100741,MAT_100741,Direct Distribution,Marvin Martin,15,6,Pending
CA,CA,MAT_100149,MAT_100149,Direct Distribution,Vicki Davis,15,40,Exempt
FR,FR,MAT_100858,MAT_100858,Affiliate,Kyle Fernandez,16,19,Exempt
CN,CN,MAT_100482,MAT_100482,Direct Distribution,Vanessa Wilson,25,44,Pending
ES,ES,MAT_100029,MAT_100029,Direct Distribution,Timothy Bailey,22,24,Pending
CN,CN,MAT_100991,MAT_100991,Direct Distribution,Lindsey Jones,16,17,Cleared
BR,BR,MAT_100706,MAT_100706,Incyte,Laurie Sweeney PhD,24,12,Pending
EMEA_REG,EMEA_REG,MAT_100512,MAT_100512,Affiliate,Anna Bryant,34,28,Exempt
CH,CH,MAT_100739,MAT_100739,Affiliate,Jacob Phillips,17,23,Cleared
NL,NL,MAT_100366,MAT_100366,Partner,Brandon Perez,12,30,Exempt
BR,BR,MAT_100275,MAT_100275,Affiliate,Michelle Chandler,29,21,Cleared
BR,BR,MAT_100798,MAT_100798,Direct Distribution,Michael Rivera,7,40,Pending
SG,SG,MAT_100065,MAT_100065,Incyte,Kelly Nguyen,27,28,Cleared
IT,IT,MAT_100610,MAT_100610,Incyte,Jordan White,17,24,Exempt
FR,FR,MAT_100708,MAT_100708,Direct Distribution,Patricia Taylor,13,25,Pending
CN,CN,MAT_100036,MAT_100036,Incyte,Russell Fritz,25,33,Pending
JP,JP,MAT_100900,MAT_100900,Incyte,Donald Wells,23,36,Cleared
AMER_REG,AMER_REG,MAT_100572,MAT_100572,Affiliate,Shari Walton,17,5,Pending
EMEA_REG,EMEA_REG,MAT_100684,MAT_100684,Partner,Amanda Blake,16,11,Exempt
AMER_REG,AMER_REG,MAT_100022,MAT_100022,Incyte,Judy Douglas,19,23,Cleared
IN,IN,MAT_100925,MAT_100925,Incyte,Kimberly Patton,34,22,Exempt
IT,IT,MAT_100470,MAT_100470,Partner,Curtis Smith,29,45,Cleared
APAC_REG,APAC_REG,MAT_100261,MAT_100261,Incyte,Robert Ortiz,24,30,Pending
EMEA_REG,EMEA_REG,MAT_100153,MAT_100153,Direct Distribution,James Wood,35,22,Pending
SG,SG,MAT_100111,MAT_100111,Direct Distribution,Jason Williams,35,9,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100005,MAT_100005,Incyte,Cheryl Miller,12,33,Exempt
AU,AU,MAT_100207,MAT_100207,Affiliate,Todd Terrell,14,39,Cleared
FR,FR,MAT_100231,MAT_100231,Affiliate,Cheryl Jackson,24,29,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100534,MAT_100534,Incyte,Tamara Hodge,26,37,Exempt
CN,CN,MAT_100979,MAT_100979,Incyte,Adam Bender,16,35,Exempt
NL,NL,MAT_100659,MAT_100659,Affiliate,Michael Nichols,33,15,Exempt
DE,DE,MAT_100915,MAT_100915,Partner,Sonia Rodriguez,12,9,Exempt
ES,ES,MAT_100936,MAT_100936,Direct Distribution,Jessica Lopez,35,21,Cleared
US,US,MAT_100962,MAT_100962,Direct Distribution,Diana Le,6,9,Cleared
AMER_REG,AMER_REG,MAT_100906,MAT_100906,Partner,Richard Stanley,22,35,Pending
FR,FR,MAT_100666,MAT_100666,Incyte,Courtney Trevino,11,33,Exempt
AMER_REG,AMER_REG,MAT_100371,MAT_100371,Affiliate,Logan Douglas,6,9,Pending
ES,ES,MAT_100974,MAT_100974,Direct Distribution,Brian Aguirre,9,34,Exempt
JP,JP,MAT_100798,MAT_100798,Incyte,Peter Pratt,13,33,Exempt
US,US,MAT_100898,MAT_100898,Incyte,Jerry Meadows,20,44,Exempt
US,US,MAT_100579,MAT_100579,Incyte,Elizabeth Lin,19,7,Cleared
IT,IT,MAT_100892,MAT_100892,Direct Distribution,Teresa Smith,15,9,Exempt
IN,IN,MAT_100890,MAT_100890,Partner,Toni Riggs,35,27,Cleared
CH,CH,MAT_100784,MAT_100784,Incyte,Kristin Bell,23,27,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100489,MAT_100489,Affiliate,Christian Wolf,8,14,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100014,MAT_100014,Incyte,Kenneth Wood,15,14,Cleared
BR,BR,MAT_100195,MAT_100195,Partner,Kyle Guerra,16,34,Pending
AU,AU,MAT_100402,MAT_100402,Partner,Amy Gordon,29,18,Cleared
GB,GB,MAT_100233,MAT_100233,Direct Distribution,Andrea Rodriguez,16,38,Exempt
IT,IT,MAT_100427,MAT_100427,Direct Distribution,Samuel Hanson,29,33,Exempt
IN,IN,MAT_100598,MAT_100598,Direct Distribution,Carla May,17,32,Exempt
FR,FR,MAT_100291,MAT_100291,Partner,Jared Page,18,26,Cleared
ES,ES,MAT_100386,MAT_100386,Affiliate,Mrs. Tara Knight,9,26,Exempt
AMER_REG,AMER_REG,MAT_100960,MAT_100960,Incyte,Adrienne Hardy,12,21,Exempt
IT,IT,MAT_100426,MAT_100426,Direct Distribution,Brittany Diaz,9,16,Exempt
CA,CA,MAT_100648,MAT_100648,Incyte,William Banks,9,13,Exempt
DE,DE,MAT_100172,MAT_100172,Affiliate,Jessica Lee,7,27,Exempt
EMEA_REG,EMEA_REG,MAT_100733,MAT_100733,Affiliate,Rebecca Howard,24,2,Cleared
GB,GB,MAT_100898,MAT_100898,Incyte,Sandra Richmond,34,11,Exempt
CA,CA,MAT_100531,MAT_100531,Direct Distribution,Cynthia Brown,19,11,Pending
SG,SG,MAT_100276,MAT_100276,Partner,Alicia Reyes,15,25,Exempt
JP,JP,MAT_100686,MAT_100686,Affiliate,Kristin Patterson,24,45,Exempt
EMEA_REG,EMEA_REG,MAT_100788,MAT_100788,Direct Distribution,David Perez,27,32,Exempt
NL,NL,MAT_100292,MAT_100292,Partner,Brandon Ross,30,38,Pending
CA,CA,MAT_100616,MAT_100616,Partner,Tom Sanders,8,31,Exempt
NL,NL,MAT_100712,MAT_100712,Affiliate,Joseph George,30,41,Exempt
FR,FR,MAT_100128,MAT_100128,Affiliate,Dr. Anthony Goodwin,7,8,Pending
IN,IN,MAT_100025,MAT_100025,Affiliate,Dr. Jonathan Brooks,10,41,Cleared
CN,CN,MAT_100818,MAT_100818,Affiliate,Yvonne Singleton,16,34,Pending
GB,GB,MAT_100359,MAT_100359,Affiliate,Evelyn Ramirez,24,12,Cleared
BR,BR,MAT_100549,MAT_100549,Affiliate,Michael Montgomery,31,45,Cleared
FR,FR,MAT_100926,MAT_100926,Affiliate,Timothy Rodriguez,7,25,Cleared
NL,NL,MAT_100719,MAT_100719,Partner,Ashley Perez,12,11,Cleared
GB,GB,MAT_100910,MAT_100910,Incyte,Marissa Johnson,15,12,Exempt
SG,SG,MAT_100662,MAT_100662,Affiliate,Logan Hunter,24,30,Pending
LATAM_REG,LATAM_REG,MAT_100590,MAT_100590,Direct Distribution,Destiny Cooper,35,15,Pending
SG,SG,MAT_100795,MAT_100795,Affiliate,Brad Cooley,12,19,Pending
SG,SG,MAT_100389,MAT_100389,Direct Distribution,Sarah Edwards,16,18,Pending
US,US,MAT_100728,MAT_100728,Partner,Lisa Mayer,29,30,Cleared
APAC_REG,APAC_REG,MAT_100741,MAT_100741,Affiliate,Angela Blair,23,42,Exempt
BR,BR,MAT_100870,MAT_100870,Partner,Katie Frost,19,12,Cleared
SG,SG,MAT_100856,MAT_100856,Partner,Yolanda Lambert,33,34,Exempt
IT,IT,MAT_100189,MAT_100189,Affiliate,Victoria Bush,32,28,Pending
NL,NL,MAT_100625,MAT_100625,Direct Distribution,William Rodriguez,19,25,Pending
NL,NL,MAT_100923,MAT_100923,Incyte,David Nelson,7,43,Pending
AU,AU,MAT_100914,MAT_100914,Partner,Larry Cardenas,16,34,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100049,MAT_100049,Partner,Sylvia Dunn,16,37,Pending
IN,IN,MAT_100409,MAT_100409,Incyte,Dr. Taylor Howell DDS,31,32,Exempt
DE,DE,MAT_100642,MAT_100642,Direct Distribution,Alex Petty,16,18,Pending
US,US,MAT_100691,MAT_100691,Direct Distribution,Aaron Martinez,19,35,Cleared
LATAM_REG,LATAM_REG,MAT_100247,MAT_100247,Partner,John Collier,35,6,Pending
FR,FR,MAT_100994,MAT_100994,Affiliate,Julie Hensley,25,22,Exempt
AU,AU,MAT_100800,MAT_100800,Incyte,Heather Cross,36,38,Cleared
JP,JP,MAT_100919,MAT_100919,Incyte,Jennifer Scott,14,34,Cleared
CH,CH,MAT_100810,MAT_100810,Partner,Jodi Ford,30,42,Exempt
IN,IN,MAT_100979,MAT_100979,Direct Distribution,Dawn Riley,22,34,Cleared
US,US,MAT_100904,MAT_100904,Incyte,Dr. Michael Russell,20,12,Pending
IN,IN,MAT_100195,MAT_100195,Direct Distribution,Steven Moreno,36,28,Pending
SG,SG,MAT_100167,MAT_100167,Partner,Cynthia Ashley,16,31,Exempt
APAC_REG,APAC_REG,MAT_100667,MAT_100667,Partner,Sarah Carlson,12,40,Exempt
CH,CH,MAT_100219,MAT_100219,Partner,Nicole Chapman,34,9,Exempt
IT,IT,MAT_100334,MAT_100334,Direct Distribution,Michael Nelson,32,20,Exempt
US,US,MAT_100656,MAT_100656,Direct Distribution,Rebecca Spence,25,25,Pending
AMER_REG,AMER_REG,MAT_100744,MAT_100744,Partner,Jonathan West,19,14,Cleared
IT,IT,MAT_100361,MAT_100361,Direct Distribution,Cindy Monroe,14,20,Cleared
IN,IN,MAT_100402,MAT_100402,Direct Distribution,Gina Perez,16,37,Cleared
LATAM_REG,LATAM_REG,MAT_100747,MAT_100747,Incyte,Kevin Woods,8,35,Exempt
IT,IT,MAT_100922,MAT_100922,Affiliate,Angela Wilson,8,35,Exempt
EMEA_REG,EMEA_REG,MAT_100580,MAT_100580,Direct Distribution,Catherine Bailey,23,44,Pending
APAC_REG,APAC_REG,MAT_100836,MAT_100836,Affiliate,Jessica Phillips,16,29,Pending
EMEA_REG,EMEA_REG,MAT_100572,MAT_100572,Incyte,Ethan Thompson,33,40,Pending
EMEA_REG,EMEA_REG,MAT_100668,MAT_100668,Affiliate,Tracy Rasmussen,9,12,Pending
SG,SG,MAT_100775,MAT_100775,Incyte,Jesse Burns,33,30,Pending
US,US,MAT_100878,MAT_100878,Partner,Joshua Oneal,28,17,Pending
NL,NL,MAT_100192,MAT_100192,Affiliate,Justin Lee,9,29,Exempt
BR,BR,MAT_100538,MAT_100538,Affiliate,Natalie Murphy,30,32,Pending
LATAM_REG,LATAM_REG,MAT_100008,MAT_100008,Direct Distribution,Melissa Petersen,32,4,Exempt
CA,CA,MAT_100810,MAT_100810,Incyte,Christopher Nguyen,12,36,Pending
APAC_REG,APAC_REG,MAT_100608,MAT_100608,Direct Distribution,Elizabeth Evans,34,24,Pending
DE,DE,MAT_100026,MAT_100026,Incyte,Paul Flynn,27,10,Pending
AU,AU,MAT_100738,MAT_100738,Partner,Juan Mcclure,16,40,Exempt
US,US,MAT_100566,MAT_100566,Direct Distribution,Jodi Miller,31,2,Cleared
APAC_REG,APAC_REG,MAT_100513,MAT_100513,Direct Distribution,Robert Cooper,29,4,Pending
FR,FR,MAT_100319,MAT_100319,Direct Distribution,Jesse Sullivan,32,34,Pending
US,US,MAT_100375,MAT_100375,Affiliate,Andrew Krueger,19,8,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100208,MAT_100208,Partner,Debra Franco,32,15,Exempt
CA,CA,MAT_100571,MAT_100571,Affiliate,Christina Manning,27,9,Cleared
CN,CN,MAT_100711,MAT_100711,Affiliate,Charles Hall,33,31,Cleared
NL,NL,MAT_100689,MAT_100689,Incyte,Henry Parks,26,13,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100763,MAT_100763,Partner,Samantha Davidson,12,31,Exempt
AMER_REG,AMER_REG,MAT_100982,MAT_100982,Affiliate,Mrs. Alicia Christensen,33,45,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100336,MAT_100336,Direct Distribution,Jasmine Bridges,35,6,Pending
NL,NL,MAT_100150,MAT_100150,Incyte,Willie Wood,22,4,Pending
LATAM_REG,LATAM_REG,MAT_100662,MAT_100662,Affiliate,Diana Bridges,34,13,Exempt
AU,AU,MAT_100042,MAT_100042,Incyte,Marcus Montgomery,20,37,Cleared
JP,JP,MAT_100206,MAT_100206,Direct Distribution,Jessica Shannon,13,23,Pending
CH,CH,MAT_100179,MAT_100179,Partner,Margaret Christian,33,27,Cleared
GB,GB,MAT_100130,MAT_100130,Direct Distribution,Brian Hartman,7,7,Exempt
DE,DE,MAT_100303,MAT_100303,Direct Distribution,Kelsey Watson,23,9,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100008,MAT_100008,Incyte,Philip Ramos,32,20,Cleared
GB,GB,MAT_100226,MAT_100226,Affiliate,Nathaniel Morrison,6,18,Exempt
FR,FR,MAT_100460,MAT_100460,Affiliate,Aaron Torres,23,26,Cleared
FR,FR,MAT_100676,MAT_100676,Partner,Bradley Gordon,21,27,Pending
AMER_REG,AMER_REG,MAT_100559,MAT_100559,Incyte,Douglas Brown,16,18,Exempt
LATAM_REG,LATAM_REG,MAT_100536,MAT_100536,Direct Distribution,Amanda Collins,6,14,Pending
AMER_REG,AMER_REG,MAT_100007,MAT_100007,Affiliate,Brittany Davis,10,2,Exempt
IT,IT,MAT_100845,MAT_100845,Direct Distribution,Jason Wong,13,26,Exempt
SG,SG,MAT_100532,MAT_100532,Affiliate,Willie Mullins,13,40,Cleared
APAC_REG,APAC_REG,MAT_100464,MAT_100464,Partner,Tamara Walsh,19,37,Pending
GB,GB,MAT_100774,MAT_100774,Affiliate,Kathryn Cruz,34,31,Exempt
FR,FR,MAT_100456,MAT_100456,Direct Distribution,Sean Chan,33,7,Exempt
SG,SG,MAT_100344,MAT_100344,Direct Distribution,Tracy Roach,36,5,Pending
EMEA_REG,EMEA_REG,MAT_100619,MAT_100619,Direct Distribution,Joseph Knight,19,3,Cleared
IN,IN,MAT_100586,MAT_100586,Partner,Joanna Perez DDS,24,21,Cleared
AU,AU,MAT_100620,MAT_100620,Direct Distribution,Joshua Hernandez,8,24,Exempt
CA,CA,MAT_100248,MAT_100248,Affiliate,Ryan Kennedy,10,4,Cleared
IT,IT,MAT_100586,MAT_100586,Affiliate,Ricardo Archer,19,39,Cleared
GB,GB,MAT_100356,MAT_100356,Affiliate,Michael Jackson,17,9,Pending
AMER_REG,AMER_REG,MAT_100003,MAT_100003,Affiliate,Maria Martin,24,36,Cleared
US,US,MAT_100709,MAT_100709,Partner,Monique Moyer,24,40,Pending
FR,FR,MAT_100135,MAT_100135,Direct Distribution,Jennifer Kelley MD,19,31,Exempt
CN,CN,MAT_100619,MAT_100619,Affiliate,Ashley Daniel,36,24,Pending
FR,FR,MAT_100673,MAT_100673,Incyte,John Evans,23,18,Pending
CA,CA,MAT_100126,MAT_100126,Incyte,Jennifer Smith,34,27,Exempt
CH,CH,MAT_100691,MAT_100691,Direct Distribution,Thomas Sutton,19,23,Pending
CH,CH,MAT_100809,MAT_100809,Affiliate,Stephen Gates,32,14,Cleared
US,US,MAT_100471,MAT_100471,Partner,Damon Phillips,35,29,Exempt
GB,GB,MAT_100338,MAT_100338,Partner,Mr. Joseph Jenkins,23,45,Exempt
SG,SG,MAT_100060,MAT_100060,Direct Distribution,Jennifer Riley,12,45,Cleared
CA,CA,MAT_100957,MAT_100957,Partner,Holly Shaw,11,10,Pending
IT,IT,MAT_100215,MAT_100215,Incyte,Gina Green,8,5,Cleared
BR,BR,MAT_100983,MAT_100983,Partner,Joshua Bauer,7,41,Pending
CN,CN,MAT_100632,MAT_100632,Partner,Matthew Williams,30,45,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100282,MAT_100282,Incyte,Mr. Timothy Harris,20,4,Cleared
APAC_REG,APAC_REG,MAT_100393,MAT_100393,Direct Distribution,Peter Conner,26,22,Exempt
CN,CN,MAT_100191,MAT_100191,Direct Distribution,Casey Howell,11,11,Pending
CA,CA,MAT_100467,MAT_100467,Incyte,Tina Lambert,12,14,Exempt
IT,IT,MAT_100404,MAT_100404,Incyte,Deborah Cook,29,24,Exempt
LATAM_REG,LATAM_REG,MAT_100968,MAT_100968,Partner,Cassandra Johnson,10,12,Pending
FR,FR,MAT_100558,MAT_100558,Partner,Diana Stewart,13,44,Pending
EMEA_REG,EMEA_REG,MAT_100571,MAT_100571,Direct Distribution,Scott Taylor,12,31,Pending
EMEA_REG,EMEA_REG,MAT_100300,MAT_100300,Affiliate,Christopher Hill,32,18,Pending
FR,FR,MAT_100629,MAT_100629,Direct Distribution,Anna Carter,25,34,Pending
EMEA_REG,EMEA_REG,MAT_100946,MAT_100946,Affiliate,Scott Carney,31,10,Pending
CH,CH,MAT_100927,MAT_100927,Direct Distribution,Lisa Davis,11,16,Cleared
US,US,MAT_100798,MAT_100798,Partner,Jacob Thornton,8,40,Exempt
AU,AU,MAT_100221,MAT_100221,Incyte,Lisa Jensen,33,6,Cleared
US,US,MAT_100659,MAT_100659,Affiliate,Alyssa Martinez,28,22,Pending
ES,ES,MAT_100742,MAT_100742,Direct Distribution,Jason Williams,34,7,Cleared
CA,CA,MAT_100437,MAT_100437,Partner,Samuel Perry,14,28,Exempt
LATAM_REG,LATAM_REG,MAT_100827,MAT_100827,Incyte,Rebecca Nolan,7,39,Exempt
AU,AU,MAT_100543,MAT_100543,Affiliate,Jennifer Wilkerson,7,37,Exempt
CN,CN,MAT_100412,MAT_100412,Incyte,Beth Gray DDS,20,19,Cleared
EMEA_REG,EMEA_REG,MAT_100803,MAT_100803,Partner,Matthew King,22,31,Pending
US,US,MAT_100722,MAT_100722,Direct Distribution,Shawn Martinez,36,23,Pending
AMER_REG,AMER_REG,MAT_100804,MAT_100804,Affiliate,Jack Rogers,35,33,Exempt
LATAM_REG,LATAM_REG,MAT_100675,MAT_100675,Partner,John Brown,10,31,Pending
CH,CH,MAT_100297,MAT_100297,Incyte,Mary Wyatt,23,37,Cleared
IT,IT,MAT_100045,MAT_100045,Partner,Joshua Gomez,16,32,Cleared
GB,GB,MAT_100876,MAT_100876,Incyte,Adam Sims,33,44,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100876,MAT_100876,Partner,Thomas Waters,28,22,Cleared
FR,FR,MAT_100964,MAT_100964,Direct Distribution,Tracey Buchanan,6,39,Cleared
AU,AU,MAT_100457,MAT_100457,Affiliate,Carol Torres,33,8,Exempt
CN,CN,MAT_100494,MAT_100494,Incyte,Kristin Baker,6,32,Pending
IN,IN,MAT_100149,MAT_100149,Incyte,Sierra Graham,26,22,Pending
APAC_REG,APAC_REG,MAT_100806,MAT_100806,Affiliate,Frederick Farrell,25,14,Pending
FR,FR,MAT_100976,MAT_100976,Affiliate,Shelby Brady,25,40,Cleared
AU,AU,MAT_100422,MAT_100422,Direct Distribution,Adam Rodriguez II,24,14,Exempt
BR,BR,MAT_100982,MAT_100982,Direct Distribution,Gregory Smith,26,28,Pending
BR,BR,MAT_100182,MAT_100182,Partner,Lindsay Lopez,30,17,Exempt
DE,DE,MAT_100559,MAT_100559,Partner,Jessica Lopez,36,13,Cleared
APAC_REG,APAC_REG,MAT_100186,MAT_100186,Partner,James Hanson MD,24,33,Pending
SG,SG,MAT_100472,MAT_100472,Partner,Amanda Larson,26,27,Exempt
ES,ES,MAT_100832,MAT_100832,Direct Distribution,Adam Huynh,9,31,Pending
DE,DE,MAT_100041,MAT_100041,Partner,Robert Page,34,14,Exempt
IN,IN,MAT_100671,MAT_100671,Incyte,Michael Christian,30,44,Pending
APAC_REG,APAC_REG,MAT_100171,MAT_100171,Affiliate,Jesse Gonzalez,6,28,Exempt
CA,CA,MAT_100219,MAT_100219,Incyte,Julie Sandoval,14,5,Cleared
LATAM_REG,LATAM_REG,MAT_100343,MAT_100343,Direct Distribution,Jill Lee,23,40,Cleared
US,US,MAT_100509,MAT_100509,Incyte,Charles Martin,29,38,Cleared
AU,AU,MAT_100168,MAT_100168,Direct Distribution,Erin Lucas,11,35,Exempt
SG,SG,MAT_100210,MAT_100210,Affiliate,Jordan Butler,7,34,Pending
ES,ES,MAT_100940,MAT_100940,Partner,Richard Williams,26,34,Cleared
AU,AU,MAT_100284,MAT_100284,Incyte,Brent Leon,33,38,Pending
EMEA_REG,EMEA_REG,MAT_100098,MAT_100098,Direct Distribution,Samantha Meyer,6,45,Exempt
ES,ES,MAT_100877,MAT_100877,Incyte,Martin Cook,26,38,Cleared
FR,FR,MAT_100792,MAT_100792,Affiliate,Julie Bowen,27,19,Pending
CN,CN,MAT_100508,MAT_100508,Incyte,Casey Strickland,22,33,Cleared
